timestamp;corpus_size;test_size;decomposition_size;cv;model_type;dataset;latent_r2_score;output_r2_score;test_id;target;most_imp_corpus_id;most_imp_corpus_weight;most_imp_corpus_target;corpus_ids;corpus_weight;corpus_targets;visualization
2024-02-25-19:18:20;50;10;50;0;ORIGINAL;MNIST;0.8789834330066464;0.9284647724611139;0;7;15;0.4060792;7;[15, 28, 42, 38, 33, 45, 44, 16, 43, 29, 27, 19, 4, 36, 5, 32, 13, 39, 18, 35, 47, 20, 9, 11, 24, 49, 48, 2, 10, 7, 26, 14, 37, 8, 40, 46, 12, 6, 0, 34, 30, 31, 41, 23, 22, 3, 17, 25, 21, 1];[0.4060792, 0.32557687, 0.17129743, 0.09198882, 0.0007375695, 0.0002821716, 0.00026495868, 0.00022677526, 0.00021148454, 0.00019086077, 0.00019081554, 0.00013110621, 0.00012639519, 0.00011356538, 0.00011277761, 0.00011126681, 0.00010998393, 0.00010994974, 0.00010773452, 9.655777e-05, 9.549157e-05, 9.2669914e-05, 9.209917e-05, 8.7879554e-05, 8.394415e-05, 8.125507e-05, 7.853034e-05, 7.7732846e-05, 7.694925e-05, 7.542062e-05, 6.941179e-05, 6.8877795e-05, 6.7215544e-05, 6.6302964e-05, 6.610465e-05, 6.434527e-05, 6.358301e-05, 6.320208e-05, 5.952367e-05, 5.8291826e-05, 5.6196317e-05, 5.4184253e-05, 5.2614432e-05, 4.882649e-05, 4.5360324e-05, 4.4753393e-05, 4.2180553e-05, 3.8750968e-05, 3.2510783e-05, 2.9515712e-05];[7, 2, 7, 7, 9, 9, 3, 2, 9, 7, 3, 9, 9, 6, 2, 6, 6, 6, 6, 5, 5, 4, 4, 5, 1, 3, 9, 4, 3, 3, 4, 1, 0, 1, 1, 8, 3, 1, 5, 0, 3, 8, 8, 1, 9, 1, 8, 2, 0, 0];No visualization
2024-02-25-19:18:27;50;10;50;0;ORIGINAL_COMPACT;MNIST;0.8789834330066464;0.9284647724611139;0;7;15;0.4060792;7;[15, 28, 42, 38, 33, 45, 44, 16, 43, 29, 27, 19, 4, 36, 5, 32, 13, 39, 18, 35, 47, 20, 9, 11, 24, 49, 48, 2, 10, 7, 26, 14, 37, 8, 40, 46, 12, 6, 0, 34, 30, 31, 41, 23, 22, 3, 17, 25, 21, 1];[0.4060792, 0.32557687, 0.17129743, 0.09198882, 0.0007375695, 0.0002821716, 0.00026495868, 0.00022677526, 0.00021148454, 0.00019086077, 0.00019081554, 0.00013110621, 0.00012639519, 0.00011356538, 0.00011277761, 0.00011126681, 0.00010998393, 0.00010994974, 0.00010773452, 9.655777e-05, 9.549157e-05, 9.2669914e-05, 9.209917e-05, 8.7879554e-05, 8.394415e-05, 8.125507e-05, 7.853034e-05, 7.7732846e-05, 7.694925e-05, 7.542062e-05, 6.941179e-05, 6.8877795e-05, 6.7215544e-05, 6.6302964e-05, 6.610465e-05, 6.434527e-05, 6.358301e-05, 6.320208e-05, 5.952367e-05, 5.8291826e-05, 5.6196317e-05, 5.4184253e-05, 5.2614432e-05, 4.882649e-05, 4.5360324e-05, 4.4753393e-05, 4.2180553e-05, 3.8750968e-05, 3.2510783e-05, 2.9515712e-05];[7, 2, 7, 7, 9, 9, 3, 2, 9, 7, 3, 9, 9, 6, 2, 6, 6, 6, 6, 5, 5, 4, 4, 5, 1, 3, 9, 4, 3, 3, 4, 1, 0, 1, 1, 8, 3, 1, 5, 0, 3, 8, 8, 1, 9, 1, 8, 2, 0, 0];No visualization
2024-02-25-19:18:31;50;10;50;0;REIMPLEMENTED;MNIST;0.8789834330066464;0.9284647724611139;0;7;15;0.4060792;7;[15, 28, 42, 38, 33, 45, 44, 16, 43, 29, 27, 19, 4, 36, 5, 32, 13, 39, 18, 35, 47, 20, 9, 11, 24, 49, 48, 2, 10, 7, 26, 14, 37, 8, 40, 46, 12, 6, 0, 34, 30, 31, 41, 23, 22, 3, 17, 25, 21, 1];[0.4060792, 0.32557687, 0.17129743, 0.09198882, 0.0007375695, 0.0002821716, 0.00026495868, 0.00022677526, 0.00021148454, 0.00019086077, 0.00019081554, 0.00013110621, 0.00012639519, 0.00011356538, 0.00011277761, 0.00011126681, 0.00010998393, 0.00010994974, 0.00010773452, 9.655777e-05, 9.549157e-05, 9.2669914e-05, 9.209917e-05, 8.7879554e-05, 8.394415e-05, 8.125507e-05, 7.853034e-05, 7.7732846e-05, 7.694925e-05, 7.542062e-05, 6.941179e-05, 6.8877795e-05, 6.7215544e-05, 6.6302964e-05, 6.610465e-05, 6.434527e-05, 6.358301e-05, 6.320208e-05, 5.952367e-05, 5.8291826e-05, 5.6196317e-05, 5.4184253e-05, 5.2614432e-05, 4.882649e-05, 4.5360324e-05, 4.4753393e-05, 4.2180553e-05, 3.8750968e-05, 3.2510783e-05, 2.9515712e-05];[7, 2, 7, 7, 9, 9, 3, 2, 9, 7, 3, 9, 9, 6, 2, 6, 6, 6, 6, 5, 5, 4, 4, 5, 1, 3, 9, 4, 3, 3, 4, 1, 0, 1, 1, 8, 3, 1, 5, 0, 3, 8, 8, 1, 9, 1, 8, 2, 0, 0];No visualization
2024-02-25-19:18:38;50;10;50;1;ORIGINAL;MNIST;0.8730527079576036;0.901478635995766;0;7;15;0.48149905;7;[15, 28, 42, 38, 33, 44, 45, 27, 29, 43, 16, 19, 5, 4, 36, 2, 13, 32, 18, 39, 20, 12, 9, 35, 7, 24, 11, 10, 26, 8, 47, 14, 0, 48, 1, 40, 6, 46, 30, 22, 3, 49, 23, 41, 31, 21, 25, 17, 37, 34];[0.48149905, 0.35290506, 0.15018782, 0.008407516, 0.001236083, 0.00041324165, 0.00036810318, 0.0002684354, 0.00024828324, 0.00022840184, 0.00018986079, 0.0001712056, 0.00016188364, 0.00014727644, 0.00014564005, 0.0001440831, 0.00014265052, 0.00014177019, 0.0001413645, 0.00013862285, 0.00013368341, 0.00012528787, 0.00012144706, 0.00012107585, 0.00012028438, 0.0001162847, 0.00011405045, 0.00010965029, 0.00010767641, 0.00010366057, 0.00010239564, 0.000101281585, 0.00010088086, 0.000100361816, 9.492591e-05, 9.451814e-05, 9.31835e-05, 8.4988365e-05, 8.224913e-05, 7.8883444e-05, 7.8298835e-05, 7.661207e-05, 6.487167e-05, 6.2673964e-05, 6.0537433e-05, 5.9366987e-05, 5.744659e-05, 4.9503826e-05, 4.9007973e-05, 4.855328e-05];[7, 2, 7, 7, 9, 3, 9, 3, 7, 9, 2, 9, 2, 9, 6, 4, 6, 6, 6, 6, 4, 3, 4, 5, 3, 1, 5, 3, 4, 1, 5, 1, 5, 9, 0, 1, 1, 8, 3, 9, 1, 3, 1, 8, 8, 0, 2, 8, 0, 0];No visualization
2024-02-25-19:18:45;50;10;50;1;ORIGINAL_COMPACT;MNIST;0.8730527079576036;0.901478635995766;0;7;15;0.48149905;7;[15, 28, 42, 38, 33, 44, 45, 27, 29, 43, 16, 19, 5, 4, 36, 2, 13, 32, 18, 39, 20, 12, 9, 35, 7, 24, 11, 10, 26, 8, 47, 14, 0, 48, 1, 40, 6, 46, 30, 22, 3, 49, 23, 41, 31, 21, 25, 17, 37, 34];[0.48149905, 0.35290506, 0.15018782, 0.008407516, 0.001236083, 0.00041324165, 0.00036810318, 0.0002684354, 0.00024828324, 0.00022840184, 0.00018986079, 0.0001712056, 0.00016188364, 0.00014727644, 0.00014564005, 0.0001440831, 0.00014265052, 0.00014177019, 0.0001413645, 0.00013862285, 0.00013368341, 0.00012528787, 0.00012144706, 0.00012107585, 0.00012028438, 0.0001162847, 0.00011405045, 0.00010965029, 0.00010767641, 0.00010366057, 0.00010239564, 0.000101281585, 0.00010088086, 0.000100361816, 9.492591e-05, 9.451814e-05, 9.31835e-05, 8.4988365e-05, 8.224913e-05, 7.8883444e-05, 7.8298835e-05, 7.661207e-05, 6.487167e-05, 6.2673964e-05, 6.0537433e-05, 5.9366987e-05, 5.744659e-05, 4.9503826e-05, 4.9007973e-05, 4.855328e-05];[7, 2, 7, 7, 9, 3, 9, 3, 7, 9, 2, 9, 2, 9, 6, 4, 6, 6, 6, 6, 4, 3, 4, 5, 3, 1, 5, 3, 4, 1, 5, 1, 5, 9, 0, 1, 1, 8, 3, 9, 1, 3, 1, 8, 8, 0, 2, 8, 0, 0];No visualization
2024-02-25-19:18:51;50;10;50;1;REIMPLEMENTED;MNIST;0.8730527079576036;0.901478635995766;0;7;15;0.48149905;7;[15, 28, 42, 38, 33, 44, 45, 27, 29, 43, 16, 19, 5, 4, 36, 2, 13, 32, 18, 39, 20, 12, 9, 35, 7, 24, 11, 10, 26, 8, 47, 14, 0, 48, 1, 40, 6, 46, 30, 22, 3, 49, 23, 41, 31, 21, 25, 17, 37, 34];[0.48149905, 0.35290506, 0.15018782, 0.008407516, 0.001236083, 0.00041324165, 0.00036810318, 0.0002684354, 0.00024828324, 0.00022840184, 0.00018986079, 0.0001712056, 0.00016188364, 0.00014727644, 0.00014564005, 0.0001440831, 0.00014265052, 0.00014177019, 0.0001413645, 0.00013862285, 0.00013368341, 0.00012528787, 0.00012144706, 0.00012107585, 0.00012028438, 0.0001162847, 0.00011405045, 0.00010965029, 0.00010767641, 0.00010366057, 0.00010239564, 0.000101281585, 0.00010088086, 0.000100361816, 9.492591e-05, 9.451814e-05, 9.31835e-05, 8.4988365e-05, 8.224913e-05, 7.8883444e-05, 7.8298835e-05, 7.661207e-05, 6.487167e-05, 6.2673964e-05, 6.0537433e-05, 5.9366987e-05, 5.744659e-05, 4.9503826e-05, 4.9007973e-05, 4.855328e-05];[7, 2, 7, 7, 9, 3, 9, 3, 7, 9, 2, 9, 2, 9, 6, 4, 6, 6, 6, 6, 4, 3, 4, 5, 3, 1, 5, 3, 4, 1, 5, 1, 5, 9, 0, 1, 1, 8, 3, 9, 1, 3, 1, 8, 8, 0, 2, 8, 0, 0];No visualization
2024-02-25-19:19:01;100;10;5;0;ORIGINAL;MNIST;0.9105920153830851;0.9673975953042426;0;7;84;0.7960608;7;[84, 52, 96, 28, 38];[0.7960608, 0.13761133, 0.050578374, 0.0065724296, 0.0032567175];[7, 7, 7, 2, 7];No visualization
2024-02-25-19:19:12;100;10;5;0;ORIGINAL_COMPACT;MNIST;0.9105920153830851;0.9673975953042426;0;7;84;0.7960608;7;[84, 52, 96, 28, 38];[0.7960608, 0.13761133, 0.050578374, 0.0065724296, 0.0032567175];[7, 7, 7, 2, 7];No visualization
2024-02-25-19:19:18;100;10;5;0;REIMPLEMENTED;MNIST;0.9138554496831877;0.9638777224154372;0;7;84;0.75400263;7;[84, 52, 91, 96, 28];[0.75400263, 0.1188205, 0.03641342, 0.024160283, 0.01934104];[7, 7, 7, 7, 2];No visualization
2024-02-25-19:19:29;100;10;5;1;ORIGINAL;MNIST;0.9115045288156264;0.9526074931700552;0;7;84;0.67884284;7;[84, 52, 96, 28, 91];[0.67884284, 0.20512263, 0.09281058, 0.012763357, 0.0057084705];[7, 7, 7, 2, 7];No visualization
2024-02-25-19:19:38;100;10;5;1;ORIGINAL_COMPACT;MNIST;0.9115045288156264;0.9526074931700552;0;7;84;0.67884284;7;[84, 52, 96, 28, 91];[0.67884284, 0.20512263, 0.09281058, 0.012763357, 0.0057084705];[7, 7, 7, 2, 7];No visualization
2024-02-25-19:19:45;100;10;5;1;REIMPLEMENTED;MNIST;0.909045300846964;0.9418539128086069;0;7;84;0.65121955;7;[84, 52, 96, 28, 91];[0.65121955, 0.21037579, 0.0860312, 0.023449497, 0.007433682];[7, 7, 7, 2, 7];No visualization
2024-02-25-19:19:54;100;10;10;0;ORIGINAL;MNIST;0.9123473823043013;0.9661973454863622;0;7;84;0.79147834;7;[84, 52, 91, 96, 42, 28, 38, 71, 15, 79];[0.79147834, 0.09849219, 0.051951025, 0.019721374, 0.0134953465, 0.011742894, 0.00295762, 0.0019807706, 0.0018908731, 0.0015374537];[7, 7, 7, 7, 7, 2, 7, 7, 7, 7];No visualization
2024-02-25-19:20:02;100;10;10;0;ORIGINAL_COMPACT;MNIST;0.9123473823043013;0.9661973454863622;0;7;84;0.79147834;7;[84, 52, 91, 96, 42, 28, 38, 71, 15, 79];[0.79147834, 0.09849219, 0.051951025, 0.019721374, 0.0134953465, 0.011742894, 0.00295762, 0.0019807706, 0.0018908731, 0.0015374537];[7, 7, 7, 7, 7, 2, 7, 7, 7, 7];No visualization
2024-02-25-19:20:07;100;10;10;0;REIMPLEMENTED;MNIST;0.9162613522629538;0.9675246340457928;0;7;84;0.75400263;7;[84, 52, 91, 96, 28, 42, 38, 15, 71, 79];[0.75400263, 0.1188205, 0.03641342, 0.024160283, 0.01934104, 0.012196846, 0.004354248, 0.0028261186, 0.0027486081, 0.0022738092];[7, 7, 7, 7, 2, 7, 7, 7, 7, 7];No visualization
2024-02-25-19:20:15;100;10;10;1;ORIGINAL;MNIST;0.914394461001721;0.9502838375007479;0;7;84;0.67522275;7;[84, 52, 96, 28, 91, 15, 42, 79, 71, 38];[0.67522275, 0.20586003, 0.08776871, 0.015207537, 0.0059304084, 0.0016256036, 0.0015424049, 0.0010739386, 0.0010414167, 0.00085766293];[7, 7, 7, 2, 7, 7, 7, 7, 7, 7];No visualization
2024-02-25-19:20:23;100;10;10;1;ORIGINAL_COMPACT;MNIST;0.914394461001721;0.9502838375007479;0;7;84;0.67522275;7;[84, 52, 96, 28, 91, 15, 42, 79, 71, 38];[0.67522275, 0.20586003, 0.08776871, 0.015207537, 0.0059304084, 0.0016256036, 0.0015424049, 0.0010739386, 0.0010414167, 0.00085766293];[7, 7, 7, 2, 7, 7, 7, 7, 7, 7];No visualization
2024-02-25-19:20:30;100;10;10;1;REIMPLEMENTED;MNIST;0.9150600502952538;0.9513987961517373;0;7;84;0.65121955;7;[84, 52, 96, 28, 91, 15, 42, 79, 71, 38];[0.65121955, 0.21037579, 0.0860312, 0.023449497, 0.007433682, 0.0023559362, 0.002186884, 0.0015702235, 0.0015106065, 0.0012747487];[7, 7, 7, 2, 7, 7, 7, 7, 7, 7];No visualization
2024-02-25-19:20:41;100;10;50;0;ORIGINAL;MNIST;0.9155670866918709;0.9680137692102784;0;7;84;0.7696866;7;[84, 52, 91, 96, 28, 42, 38, 71, 15, 79, 33, 44, 16, 86, 99, 29, 43, 54, 51, 78, 87, 45, 27, 57, 74, 19, 18, 32, 73, 93, 83, 39, 13, 66, 36, 35, 5, 90, 11, 64, 62, 55, 65, 92, 60, 47, 4, 9, 20, 7];[0.7696866, 0.10993202, 0.043244094, 0.022325974, 0.016325299, 0.013763261, 0.0037201724, 0.0024476105, 0.0024098258, 0.0019622634, 0.0012224125, 0.0006036187, 0.000503613, 0.00047836223, 0.00046089693, 0.00044398, 0.0004070496, 0.00038526556, 0.0003587881, 0.00035612774, 0.00031800373, 0.00029184835, 0.0002895969, 0.00028114667, 0.00026090394, 0.00025749535, 0.00024515772, 0.00023821036, 0.0002335005, 0.0002329409, 0.00023177068, 0.00023035136, 0.0002284768, 0.00022669403, 0.00022657235, 0.00022521644, 0.00022407476, 0.00021814513, 0.00021743934, 0.00021670568, 0.0002145819, 0.00020028719, 0.00019642472, 0.00019060318, 0.00019034832, 0.00018834684, 0.00018510698, 0.00018231313, 0.00015898222, 0.00012557964];[7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 9, 3, 2, 3, 1, 7, 9, 9, 0, 1, 9, 9, 3, 9, 3, 9, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 2, 6, 5, 4, 6, 8, 5, 4, 4, 5, 9, 4, 4, 3];No visualization
2024-02-25-19:20:53;100;10;50;0;ORIGINAL_COMPACT;MNIST;0.9155670866918709;0.9680137692102784;0;7;84;0.7696866;7;[84, 52, 91, 96, 28, 42, 38, 71, 15, 79, 33, 44, 16, 86, 99, 29, 43, 54, 51, 78, 87, 45, 27, 57, 74, 19, 18, 32, 73, 93, 83, 39, 13, 66, 36, 35, 5, 90, 11, 64, 62, 55, 65, 92, 60, 47, 4, 9, 20, 7];[0.7696866, 0.10993202, 0.043244094, 0.022325974, 0.016325299, 0.013763261, 0.0037201724, 0.0024476105, 0.0024098258, 0.0019622634, 0.0012224125, 0.0006036187, 0.000503613, 0.00047836223, 0.00046089693, 0.00044398, 0.0004070496, 0.00038526556, 0.0003587881, 0.00035612774, 0.00031800373, 0.00029184835, 0.0002895969, 0.00028114667, 0.00026090394, 0.00025749535, 0.00024515772, 0.00023821036, 0.0002335005, 0.0002329409, 0.00023177068, 0.00023035136, 0.0002284768, 0.00022669403, 0.00022657235, 0.00022521644, 0.00022407476, 0.00021814513, 0.00021743934, 0.00021670568, 0.0002145819, 0.00020028719, 0.00019642472, 0.00019060318, 0.00019034832, 0.00018834684, 0.00018510698, 0.00018231313, 0.00015898222, 0.00012557964];[7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 9, 3, 2, 3, 1, 7, 9, 9, 0, 1, 9, 9, 3, 9, 3, 9, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 2, 6, 5, 4, 6, 8, 5, 4, 4, 5, 9, 4, 4, 3];No visualization
2024-02-25-19:21:00;100;10;50;0;REIMPLEMENTED;MNIST;0.9157894571058083;0.9679253365501669;0;7;84;0.75400263;7;[84, 52, 91, 96, 28, 42, 38, 15, 71, 79, 33, 44, 16, 86, 29, 99, 43, 54, 78, 51, 87, 45, 57, 27, 24, 19, 74, 18, 32, 73, 93, 83, 39, 13, 36, 66, 50, 35, 90, 5, 64, 62, 11, 72, 23, 55, 65, 14, 92, 60];[0.75400263, 0.1188205, 0.03641342, 0.024160283, 0.01934104, 0.012196846, 0.004354248, 0.0028261186, 0.0027486081, 0.0022738092, 0.0014047442, 0.0006810582, 0.0005753404, 0.0005364192, 0.00052541215, 0.0005220998, 0.000481618, 0.00046447193, 0.00040786463, 0.00040037668, 0.00038454146, 0.00035127014, 0.00033786136, 0.0003346573, 0.0003108916, 0.00030743534, 0.00029785454, 0.000297638, 0.00029042692, 0.00028532714, 0.00028463168, 0.00028309808, 0.0002814173, 0.00027966464, 0.00027772388, 0.00027750165, 0.00027744222, 0.00027193048, 0.0002676675, 0.00026478988, 0.00026339444, 0.00026318064, 0.00026299385, 0.00024432267, 0.00024229723, 0.00024145757, 0.00023885127, 0.00023458802, 0.0002323116, 0.00023114719];[7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 9, 3, 2, 3, 7, 1, 9, 9, 1, 0, 9, 9, 9, 3, 1, 9, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 5, 6, 2, 4, 6, 5, 1, 1, 8, 5, 1, 4, 4];No visualization
