experiment_id;corpus_size;test_size;decomposition_size;cv;model_type;dataset;latent_r2_score;output_r2_score;sample_id;target;most_imp_corpus_id;most_imp_corpus_weight;most_imp_corpus_target;corpus_ids;corpus_weight;corpus_targets
1;50;50;50;0;R_NO_SOFTMAX;MNIST;0.9986146376530348;0.9999919018892391;1;2;33;0.043700565;9;[33, 17, 14, 25, 2, 36, 32, 24, 47, 12, 3, 49, 45, 30, 39, 34, 5, 40, 21, 19, 10, 4, 46, 37, 38, 43, 23, 44, 1, 41, 0, 22, 28, 16, 7, 15, 20, 29, 27, 13, 42, 11, 9, 6, 35, 26, 8, 31, 48, 18];[0.043700565, 0.03543812, 0.03297874, 0.03285377, 0.032195296, 0.031855274, 0.031674072, 0.02822059, 0.02813406, 0.027929379, 0.027327085, 0.027029559, 0.026509965, 0.026295708, 0.023496293, 0.02187367, 0.02159525, 0.021300511, 0.021205327, 0.021166984, 0.019855516, 0.019557104, 0.019195454, 0.019003764, 0.018584926, 0.018051444, 0.017562438, 0.016459849, 0.015834223, 0.015769929, 0.015338066, 0.015280243, 0.015167401, 0.015149209, 0.014696145, 0.014540766, 0.014522866, 0.014042835, 0.013312247, 0.013294269, 0.013233073, 0.013008441, 0.012752245, 0.012730076, 0.012547385, 0.012202787, 0.009710467, 0.00966551, 0.008680092, 0.0074710464];[9, 8, 1, 2, 4, 6, 6, 1, 5, 3, 1, 3, 9, 3, 6, 0, 2, 1, 0, 9, 3, 9, 8, 0, 7, 9, 1, 3, 0, 8, 5, 9, 2, 2, 3, 7, 4, 7, 3, 6, 7, 5, 4, 1, 5, 4, 1, 8, 9, 6]
1;50;50;50;0;R_NORMALIZE;MNIST;-0.7259808245543163;-0.05552758328025218;1;2;49;0.02;3;[49, 48, 47, 46, 45, 44, 43, 42, 41, 40, 39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0];[0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02];[3, 9, 5, 8, 9, 3, 9, 7, 8, 1, 6, 7, 0, 6, 5, 0, 9, 6, 8, 3, 7, 2, 3, 4, 2, 1, 1, 9, 0, 4, 9, 6, 8, 2, 7, 1, 6, 3, 5, 3, 4, 1, 3, 1, 2, 9, 1, 4, 0, 5]
1;50;50;50;0;R_INIT_WEIGHTS_RANDOM;MNIST;0.8833757059174495;0.9077174908002806;1;2;25;0.5354655;2;[25, 36, 32, 24, 37, 1, 13, 10, 39, 19, 20, 3, 2, 42, 38, 27, 28, 49, 17, 8, 15, 35, 29, 33, 48, 9, 40, 45, 34, 30, 21, 23, 6, 46, 7, 11, 26, 4, 47, 44, 31, 41, 18, 5, 14, 22, 16, 0, 12, 43];[0.5354655, 0.23379317, 0.11378717, 0.102785595, 0.009628924, 0.0010029876, 0.0008554433, 0.0005617043, 0.0002167812, 0.00018761877, 0.00018741188, 0.00013296257, 0.00011380452, 0.000104444254, 9.318239e-05, 6.359282e-05, 6.149994e-05, 6.0740098e-05, 6.0428792e-05, 5.9071586e-05, 5.12134e-05, 5.1059003e-05, 4.4815264e-05, 4.4715795e-05, 4.4324468e-05, 4.3550055e-05, 4.281481e-05, 3.8968235e-05, 3.7233145e-05, 3.697279e-05, 3.6489702e-05, 3.029592e-05, 2.8395914e-05, 2.8261911e-05, 2.8082279e-05, 2.5456116e-05, 2.2911501e-05, 2.204111e-05, 2.131995e-05, 1.7326121e-05, 1.3705423e-05, 1.2807319e-05, 1.1769167e-05, 8.60962e-06, 8.197872e-06, 7.0207707e-06, 6.615941e-06, 5.382606e-06, 4.6964315e-06, 2.8034474e-06];[2, 6, 6, 1, 0, 0, 6, 3, 6, 9, 4, 1, 4, 7, 7, 3, 2, 3, 8, 1, 7, 5, 7, 9, 9, 4, 1, 9, 0, 3, 0, 1, 1, 8, 3, 5, 4, 9, 5, 3, 8, 8, 6, 2, 1, 9, 2, 5, 3, 9]
1;50;50;50;0;R_NO_SOFTMAX_IWR;MNIST;0.7534536789794193;0.8373659226697582;1;2;24;0.9612626;1;[24, 25, 1, 22, 34, 43, 44, 30, 6, 37, 36, 15, 42, 8, 26, 27, 40, 2, 38, 5, 16, 9, 41, 28, 29, 3, 12, 48, 33, 47, 23, 0, 21, 46, 32, 18, 4, 35, 17, 20, 19, 10, 45, 11, 7, 13, 31, 49, 14, 39];[0.9612626, 0.013382661, 0.0005404638, 0.00054036063, 0.00054036063, 0.0005402996, 0.00054023956, 0.00054023776, 0.00054022827, 0.00054022024, 0.000540211, 0.0005402082, 0.0005402079, 0.0005402061, 0.0005401986, 0.0005401901, 0.00054018985, 0.0005401803, 0.000540179, 0.0005401772, 0.00054017256, 0.0005401713, 0.0005401703, 0.0005401685, 0.0005401628, 0.0005401615, 0.0005401602, 0.0005401579, 0.00054015487, 0.0005401502, 0.00054014893, 0.00054014893, 0.0005401471, 0.0005401399, 0.0005401376, 0.00054013735, 0.0005401283, 0.00054012757, 0.00054012646, 0.00054012577, 0.0005401229, 0.0005401105, 0.0005401, 0.000540067, 0.0005400438, 0.0005400268, 0.00054000574, 0.00053994416, 0.000480095, 2.6996102e-05];[1, 2, 0, 9, 0, 9, 3, 3, 1, 0, 6, 7, 7, 1, 4, 3, 1, 4, 7, 2, 2, 4, 8, 2, 7, 1, 3, 9, 9, 5, 1, 5, 0, 8, 6, 6, 9, 5, 8, 4, 9, 3, 9, 5, 3, 6, 8, 3, 1, 6]
1;50;50;50;0;R_NORMALIZE_IWR;MNIST;0.9768404726954276;0.999815790957155;1;2;19;0.09040029;9;[19, 1, 3, 38, 49, 29, 10, 8, 25, 24, 30, 17, 36, 13, 37, 4, 32, 41, 2, 47, 33, 7, 48, 20, 27, 45, 22, 15, 23, 42, 6, 16, 11, 28, 18, 0, 12, 26, 39, 40, 5, 46, 34, 35, 14, 9, 31, 21, 44, 43];[0.09040029, 0.06282081, 0.05218715, 0.044756465, 0.03535763, 0.03162509, 0.02928918, 0.029124316, 0.028888667, 0.026683135, 0.025171017, 0.02514199, 0.024641374, 0.024399497, 0.022645125, 0.02152542, 0.020861195, 0.020550484, 0.02048689, 0.020015212, 0.019958168, 0.019368697, 0.018395217, 0.01697239, 0.01658456, 0.0159197, 0.014321278, 0.013858455, 0.013826496, 0.013483835, 0.012810441, 0.012358591, 0.0121955, 0.012174952, 0.011679511, 0.011074876, 0.010960845, 0.0105315065, 0.010209988, 0.0100057395, 0.00980505, 0.009639523, 0.008962832, 0.008170711, 0.008141011, 0.0069971294, 0.005795762, 0.004155, 0.003513249, 0.0015580211];[9, 0, 1, 7, 3, 7, 3, 1, 2, 1, 3, 8, 6, 6, 0, 9, 6, 8, 4, 5, 9, 3, 9, 4, 3, 9, 9, 7, 1, 7, 1, 2, 5, 2, 6, 5, 3, 4, 6, 1, 2, 8, 0, 5, 1, 4, 8, 0, 3, 9]
1;50;50;50;0;O_C_NO_SOFTMAX;MNIST;0.9986146376530348;0.9999919018892391;1;2;33;0.043700565;9;[33, 17, 14, 25, 2, 36, 32, 24, 47, 12, 3, 49, 45, 30, 39, 34, 5, 40, 21, 19, 10, 4, 46, 37, 38, 43, 23, 44, 1, 41, 0, 22, 28, 16, 7, 15, 20, 29, 27, 13, 42, 11, 9, 6, 35, 26, 8, 31, 48, 18];[0.043700565, 0.03543812, 0.03297874, 0.03285377, 0.032195296, 0.031855274, 0.031674072, 0.02822059, 0.02813406, 0.027929379, 0.027327085, 0.027029559, 0.026509965, 0.026295708, 0.023496293, 0.02187367, 0.02159525, 0.021300511, 0.021205327, 0.021166984, 0.019855516, 0.019557104, 0.019195454, 0.019003764, 0.018584926, 0.018051444, 0.017562438, 0.016459849, 0.015834223, 0.015769929, 0.015338066, 0.015280243, 0.015167401, 0.015149209, 0.014696145, 0.014540766, 0.014522866, 0.014042835, 0.013312247, 0.013294269, 0.013233073, 0.013008441, 0.012752245, 0.012730076, 0.012547385, 0.012202787, 0.009710467, 0.00966551, 0.008680092, 0.0074710464];[9, 8, 1, 2, 4, 6, 6, 1, 5, 3, 1, 3, 9, 3, 6, 0, 2, 1, 0, 9, 3, 9, 8, 0, 7, 9, 1, 3, 0, 8, 5, 9, 2, 2, 3, 7, 4, 7, 3, 6, 7, 5, 4, 1, 5, 4, 1, 8, 9, 6]
1;50;50;50;0;O_C_NO_REGULIZATION;MNIST;0.8834766301623433;0.9080420785140214;1;2;25;0.5358197;2;[25, 36, 32, 24, 37, 1, 39, 21, 3, 13, 34, 40, 5, 6, 16, 18, 8, 23, 14, 12, 31, 0, 41, 43, 42, 19, 26, 33, 15, 45, 2, 4, 48, 29, 22, 9, 35, 49, 30, 11, 44, 38, 20, 27, 28, 47, 46, 10, 17, 7];[0.5358197, 0.23335789, 0.11432589, 0.09956944, 0.006380325, 0.00130926, 0.0012549218, 0.001091265, 0.0008428031, 0.0006279311, 0.0005950776, 0.00034710005, 0.00026646847, 0.00024954588, 0.00023091769, 0.0001857618, 0.00018108696, 0.00017864285, 0.00017094503, 0.00016652248, 0.00013921503, 0.00013632643, 0.00013130055, 0.00012198136, 0.00012187136, 0.00012053482, 0.00011894301, 0.00011802988, 0.00011717426, 0.00011670464, 0.00011403456, 0.000112026835, 0.0001069043, 0.00010660234, 0.0001057319, 9.728383e-05, 9.596136e-05, 8.9518966e-05, 8.401793e-05, 8.328645e-05, 8.137389e-05, 7.9178586e-05, 7.8871475e-05, 7.645601e-05, 6.479783e-05, 6.1889994e-05, 4.7229223e-05, 4.6401317e-05, 4.065508e-05, 3.4161367e-05];[2, 6, 6, 1, 0, 0, 6, 0, 1, 6, 0, 1, 2, 1, 2, 6, 1, 1, 1, 3, 8, 5, 8, 9, 7, 9, 4, 9, 7, 9, 4, 9, 9, 7, 9, 4, 5, 3, 3, 5, 3, 7, 4, 3, 2, 5, 8, 3, 8, 3]
0;50;50;50;1;ORIGINAL;MNIST;0.8910937902007572;0.9223138443530392;0;7;15;0.44477567;7;[15, 28, 42, 38, 33, 29, 45, 44, 43, 16, 5, 19, 4, 36, 27, 32, 2, 13, 39, 18, 40, 20, 9, 8, 6, 35, 24, 14, 11, 26, 47, 48, 10, 23, 7, 22, 3, 12, 49, 46, 30, 0, 41, 31, 37, 34, 25, 21, 17, 1];[0.44477567, 0.3913203, 0.11340368, 0.04273579, 0.0016608651, 0.00039947985, 0.00034524966, 0.00027768497, 0.0002663241, 0.00023549485, 0.00021900548, 0.00021825728, 0.00018701375, 0.00016244472, 0.00015723, 0.00015597534, 0.00015580823, 0.00015466864, 0.00015111566, 0.00015071957, 0.00014698684, 0.00014513162, 0.00014419555, 0.00013719143, 0.00013250591, 0.00013087838, 0.00013075389, 0.00012853745, 0.00012738521, 0.00012672255, 0.00011352913, 0.00011082851, 0.00010186202, 8.912941e-05, 8.827806e-05, 8.792702e-05, 8.755399e-05, 8.674119e-05, 8.3655184e-05, 7.651233e-05, 7.405652e-05, 7.100529e-05, 7.0089365e-05, 6.728573e-05, 6.477584e-05, 5.466906e-05, 5.3152722e-05, 4.9581646e-05, 4.7760663e-05, 3.860476e-05];[7, 2, 7, 7, 9, 7, 9, 3, 9, 2, 2, 9, 9, 6, 3, 6, 4, 6, 6, 6, 1, 4, 4, 1, 1, 5, 1, 1, 5, 4, 5, 9, 3, 1, 3, 9, 1, 3, 3, 8, 3, 5, 8, 8, 0, 0, 2, 0, 8, 0]
0;50;50;50;1;ORIGINAL_COMPACT;MNIST;0.8910937902007572;0.9223138443530392;0;7;15;0.44477567;7;[15, 28, 42, 38, 33, 29, 45, 44, 43, 16, 5, 19, 4, 36, 27, 32, 2, 13, 39, 18, 40, 20, 9, 8, 6, 35, 24, 14, 11, 26, 47, 48, 10, 23, 7, 22, 3, 12, 49, 46, 30, 0, 41, 31, 37, 34, 25, 21, 17, 1];[0.44477567, 0.3913203, 0.11340368, 0.04273579, 0.0016608651, 0.00039947985, 0.00034524966, 0.00027768497, 0.0002663241, 0.00023549485, 0.00021900548, 0.00021825728, 0.00018701375, 0.00016244472, 0.00015723, 0.00015597534, 0.00015580823, 0.00015466864, 0.00015111566, 0.00015071957, 0.00014698684, 0.00014513162, 0.00014419555, 0.00013719143, 0.00013250591, 0.00013087838, 0.00013075389, 0.00012853745, 0.00012738521, 0.00012672255, 0.00011352913, 0.00011082851, 0.00010186202, 8.912941e-05, 8.827806e-05, 8.792702e-05, 8.755399e-05, 8.674119e-05, 8.3655184e-05, 7.651233e-05, 7.405652e-05, 7.100529e-05, 7.0089365e-05, 6.728573e-05, 6.477584e-05, 5.466906e-05, 5.3152722e-05, 4.9581646e-05, 4.7760663e-05, 3.860476e-05];[7, 2, 7, 7, 9, 7, 9, 3, 9, 2, 2, 9, 9, 6, 3, 6, 4, 6, 6, 6, 1, 4, 4, 1, 1, 5, 1, 1, 5, 4, 5, 9, 3, 1, 3, 9, 1, 3, 3, 8, 3, 5, 8, 8, 0, 0, 2, 0, 8, 0]
0;50;50;50;1;REIMPLEMENTED;MNIST;0.8910937902007572;0.9223138443530392;0;7;15;0.44477567;7;[15, 28, 42, 38, 33, 29, 45, 44, 43, 16, 5, 19, 4, 36, 27, 32, 2, 13, 39, 18, 40, 20, 9, 8, 6, 35, 24, 14, 11, 26, 47, 48, 10, 23, 7, 22, 3, 12, 49, 46, 30, 0, 41, 31, 37, 34, 25, 21, 17, 1];[0.44477567, 0.3913203, 0.11340368, 0.04273579, 0.0016608651, 0.00039947985, 0.00034524966, 0.00027768497, 0.0002663241, 0.00023549485, 0.00021900548, 0.00021825728, 0.00018701375, 0.00016244472, 0.00015723, 0.00015597534, 0.00015580823, 0.00015466864, 0.00015111566, 0.00015071957, 0.00014698684, 0.00014513162, 0.00014419555, 0.00013719143, 0.00013250591, 0.00013087838, 0.00013075389, 0.00012853745, 0.00012738521, 0.00012672255, 0.00011352913, 0.00011082851, 0.00010186202, 8.912941e-05, 8.827806e-05, 8.792702e-05, 8.755399e-05, 8.674119e-05, 8.3655184e-05, 7.651233e-05, 7.405652e-05, 7.100529e-05, 7.0089365e-05, 6.728573e-05, 6.477584e-05, 5.466906e-05, 5.3152722e-05, 4.9581646e-05, 4.7760663e-05, 3.860476e-05];[7, 2, 7, 7, 9, 7, 9, 3, 9, 2, 2, 9, 9, 6, 3, 6, 4, 6, 6, 6, 1, 4, 4, 1, 1, 5, 1, 1, 5, 4, 5, 9, 3, 1, 3, 9, 1, 3, 3, 8, 3, 5, 8, 8, 0, 0, 2, 0, 8, 0]
0;50;50;50;1;R_NO_SOFTMAX;MNIST;0.9983454286860642;0.9999946928423039;0;7;41;0.037042525;8;[41, 42, 15, 28, 39, 36, 27, 16, 9, 30, 3, 38, 34, 33, 47, 8, 14, 37, 43, 0, 49, 10, 18, 17, 44, 45, 11, 4, 40, 2, 24, 20, 22, 19, 1, 25, 21, 26, 7, 12, 23, 13, 48, 31, 5, 35, 6, 32, 46, 29];[0.037042525, 0.03425658, 0.029582296, 0.02883988, 0.028114911, 0.026992062, 0.026159152, 0.024315303, 0.02393547, 0.023782149, 0.0235828, 0.023549138, 0.023159629, 0.023107566, 0.023085933, 0.022742461, 0.022487722, 0.022226186, 0.02212151, 0.021251593, 0.021203678, 0.021014286, 0.02015769, 0.020057304, 0.019941814, 0.019793378, 0.019495223, 0.019353114, 0.019064264, 0.017915785, 0.01752638, 0.017096799, 0.016738798, 0.016569424, 0.016446944, 0.015983937, 0.015867956, 0.015788373, 0.015718622, 0.015703749, 0.01555281, 0.014097024, 0.013475556, 0.013081649, 0.012854245, 0.012521167, 0.012208677, 0.012206489, 0.011471764, 0.0107582165];[8, 7, 7, 2, 6, 6, 3, 2, 4, 3, 1, 7, 0, 9, 5, 1, 1, 0, 9, 5, 3, 3, 6, 8, 3, 9, 5, 9, 1, 4, 1, 4, 9, 9, 0, 2, 0, 4, 3, 3, 1, 6, 9, 8, 2, 5, 1, 6, 8, 7]
0;50;50;50;1;R_NORMALIZE;MNIST;-0.7457005900776466;-0.08083433209032989;0;7;49;0.02;3;[49, 48, 47, 46, 45, 44, 43, 42, 41, 40, 39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0];[0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02];[3, 9, 5, 8, 9, 3, 9, 7, 8, 1, 6, 7, 0, 6, 5, 0, 9, 6, 8, 3, 7, 2, 3, 4, 2, 1, 1, 9, 0, 4, 9, 6, 8, 2, 7, 1, 6, 3, 5, 3, 4, 1, 3, 1, 2, 9, 1, 4, 0, 5]
0;50;50;50;1;R_INIT_WEIGHTS_RANDOM;MNIST;0.8908982886855903;0.9222926258126654;0;7;15;0.44644234;7;[15, 28, 42, 38, 11, 20, 29, 45, 44, 33, 46, 5, 16, 24, 3, 14, 10, 27, 18, 36, 22, 19, 1, 41, 13, 43, 7, 32, 0, 6, 2, 47, 12, 40, 4, 48, 30, 31, 26, 9, 25, 49, 39, 23, 21, 8, 37, 35, 34, 17];[0.44644234, 0.3903262, 0.10832318, 0.04838577, 0.00063866377, 0.00054782914, 0.00051457033, 0.00048608085, 0.00042056065, 0.0003593524, 0.00034413853, 0.00026186372, 0.00023856317, 0.00023636578, 0.00020894867, 0.00018509178, 0.00017759831, 0.00017475788, 0.00017146343, 0.0001674094, 0.00015252862, 0.00011374533, 9.809341e-05, 9.494782e-05, 8.5085434e-05, 7.9594756e-05, 7.653991e-05, 7.274273e-05, 6.732173e-05, 6.1950224e-05, 5.8142097e-05, 5.2336847e-05, 4.4636396e-05, 3.897379e-05, 3.7905582e-05, 3.5249293e-05, 2.7134318e-05, 2.0143005e-05, 1.9272276e-05, 1.8446575e-05, 1.7834314e-05, 1.6995047e-05, 1.5408046e-05, 1.5075455e-05, 1.435313e-05, 1.4157839e-05, 1.3793492e-05, 1.1615817e-05, 7.717859e-06, 7.500207e-06];[7, 2, 7, 7, 5, 4, 7, 9, 3, 9, 8, 2, 2, 1, 1, 1, 3, 3, 6, 6, 9, 9, 0, 8, 6, 9, 3, 6, 5, 1, 4, 5, 3, 1, 9, 9, 3, 8, 4, 4, 2, 3, 6, 1, 0, 1, 0, 5, 0, 8]
0;50;50;50;1;R_NO_SOFTMAX_IWR;MNIST;0.7429847197956336;0.8455120894226577;0;7;42;0.92545956;7;[42, 28, 15, 3, 36, 25, 24, 27, 48, 12, 17, 16, 21, 41, 10, 13, 31, 44, 6, 45, 40, 22, 35, 32, 5, 9, 14, 39, 19, 46, 34, 26, 30, 7, 2, 37, 18, 38, 43, 4, 49, 0, 8, 20, 29, 23, 47, 11, 1, 33];[0.92545956, 0.008299659, 0.0021518746, 0.0013728318, 0.0013727813, 0.0013727788, 0.0013727224, 0.0013726897, 0.0013726688, 0.001372655, 0.0013726484, 0.0013726392, 0.0013726269, 0.0013726124, 0.001372598, 0.0013725973, 0.0013725967, 0.0013725915, 0.0013725817, 0.0013725758, 0.0013725712, 0.0013725698, 0.001372566, 0.0013725379, 0.00137253, 0.0013725215, 0.0013725183, 0.0013725058, 0.0013725038, 0.0013725025, 0.0013725018, 0.0013724809, 0.0013724666, 0.0013724586, 0.0013724455, 0.0013724383, 0.0013724364, 0.0013724357, 0.0013724142, 0.001372403, 0.0013723952, 0.0013723946, 0.001372388, 0.001372382, 0.0013723723, 0.0013722989, 0.0013722905, 0.0013722492, 0.0012855786, 0.0010395565];[7, 2, 7, 1, 6, 2, 1, 3, 9, 3, 8, 2, 0, 8, 3, 6, 8, 3, 1, 9, 1, 9, 5, 6, 2, 4, 1, 6, 9, 8, 0, 4, 3, 3, 4, 0, 6, 7, 9, 9, 3, 5, 1, 4, 7, 1, 5, 5, 0, 9]
0;50;50;50;1;R_NORMALIZE_IWR;MNIST;0.9752403990553331;0.9998370682648572;0;7;3;0.050722536;1;[3, 22, 44, 1, 29, 33, 15, 14, 28, 27, 18, 40, 20, 36, 45, 47, 11, 49, 17, 2, 0, 16, 24, 34, 13, 25, 10, 32, 12, 30, 19, 42, 41, 37, 43, 48, 5, 39, 26, 8, 46, 6, 7, 38, 4, 31, 21, 9, 23, 35];[0.050722536, 0.050260648, 0.04310774, 0.03355912, 0.033094667, 0.03136256, 0.031250827, 0.029297134, 0.02711298, 0.025807774, 0.025672568, 0.025196647, 0.024912808, 0.023821713, 0.023320047, 0.02298567, 0.02290378, 0.02286433, 0.022425003, 0.021752747, 0.021447392, 0.020940816, 0.01985921, 0.019455994, 0.018886145, 0.017684452, 0.017486569, 0.016622536, 0.015897503, 0.015885115, 0.015625544, 0.015404208, 0.015353125, 0.015019035, 0.01421752, 0.013108605, 0.01278583, 0.012139593, 0.011555377, 0.011397722, 0.0108852405, 0.010824977, 0.0105410805, 0.010310927, 0.009894697, 0.009210582, 0.008077665, 0.007494187, 0.0054182364, 0.005138807];[1, 9, 3, 0, 7, 9, 7, 1, 2, 3, 6, 1, 4, 6, 9, 5, 5, 3, 8, 4, 5, 2, 1, 0, 6, 2, 3, 6, 3, 3, 9, 7, 8, 0, 9, 9, 2, 6, 4, 1, 8, 1, 3, 7, 9, 8, 0, 4, 1, 5]
0;50;50;50;1;O_C_NO_SOFTMAX;MNIST;0.9983454286860642;0.9999946928423039;0;7;41;0.037042525;8;[41, 42, 15, 28, 39, 36, 27, 16, 9, 30, 3, 38, 34, 33, 47, 8, 14, 37, 43, 0, 49, 10, 18, 17, 44, 45, 11, 4, 40, 2, 24, 20, 22, 19, 1, 25, 21, 26, 7, 12, 23, 13, 48, 31, 5, 35, 6, 32, 46, 29];[0.037042525, 0.03425658, 0.029582296, 0.02883988, 0.028114911, 0.026992062, 0.026159152, 0.024315303, 0.02393547, 0.023782149, 0.0235828, 0.023549138, 0.023159629, 0.023107566, 0.023085933, 0.022742461, 0.022487722, 0.022226186, 0.02212151, 0.021251593, 0.021203678, 0.021014286, 0.02015769, 0.020057304, 0.019941814, 0.019793378, 0.019495223, 0.019353114, 0.019064264, 0.017915785, 0.01752638, 0.017096799, 0.016738798, 0.016569424, 0.016446944, 0.015983937, 0.015867956, 0.015788373, 0.015718622, 0.015703749, 0.01555281, 0.014097024, 0.013475556, 0.013081649, 0.012854245, 0.012521167, 0.012208677, 0.012206489, 0.011471764, 0.0107582165];[8, 7, 7, 2, 6, 6, 3, 2, 4, 3, 1, 7, 0, 9, 5, 1, 1, 0, 9, 5, 3, 3, 6, 8, 3, 9, 5, 9, 1, 4, 1, 4, 9, 9, 0, 2, 0, 4, 3, 3, 1, 6, 9, 8, 2, 5, 1, 6, 8, 7]
0;50;50;50;1;O_C_NO_REGULIZATION;MNIST;0.8910937902007572;0.9223138443530392;0;7;15;0.44477567;7;[15, 28, 42, 38, 33, 29, 45, 44, 43, 16, 5, 19, 4, 36, 27, 32, 2, 13, 39, 18, 40, 20, 9, 8, 6, 35, 24, 14, 11, 26, 47, 48, 10, 23, 7, 22, 3, 12, 49, 46, 30, 0, 41, 31, 37, 34, 25, 21, 17, 1];[0.44477567, 0.3913203, 0.11340368, 0.04273579, 0.0016608651, 0.00039947985, 0.00034524966, 0.00027768497, 0.0002663241, 0.00023549485, 0.00021900548, 0.00021825728, 0.00018701375, 0.00016244472, 0.00015723, 0.00015597534, 0.00015580823, 0.00015466864, 0.00015111566, 0.00015071957, 0.00014698684, 0.00014513162, 0.00014419555, 0.00013719143, 0.00013250591, 0.00013087838, 0.00013075389, 0.00012853745, 0.00012738521, 0.00012672255, 0.00011352913, 0.00011082851, 0.00010186202, 8.912941e-05, 8.827806e-05, 8.792702e-05, 8.755399e-05, 8.674119e-05, 8.3655184e-05, 7.651233e-05, 7.405652e-05, 7.100529e-05, 7.0089365e-05, 6.728573e-05, 6.477584e-05, 5.466906e-05, 5.3152722e-05, 4.9581646e-05, 4.7760663e-05, 3.860476e-05];[7, 2, 7, 7, 9, 7, 9, 3, 9, 2, 2, 9, 9, 6, 3, 6, 4, 6, 6, 6, 1, 4, 4, 1, 1, 5, 1, 1, 5, 4, 5, 9, 3, 1, 3, 9, 1, 3, 3, 8, 3, 5, 8, 8, 0, 0, 2, 0, 8, 0]
1;50;50;50;1;ORIGINAL;MNIST;0.8910937902007572;0.9223138443530392;1;2;25;0.5212796;2;[25, 32, 36, 3, 39, 24, 37, 13, 21, 1, 34, 23, 5, 18, 6, 41, 16, 40, 31, 8, 26, 15, 42, 2, 11, 43, 33, 45, 4, 19, 14, 29, 22, 48, 38, 30, 9, 35, 44, 20, 17, 10, 47, 7, 46, 28, 0, 12, 49, 27];[0.5212796, 0.26212147, 0.18017757, 0.026817495, 0.0013871772, 0.0012511031, 0.0012378104, 0.00075796084, 0.00043797662, 0.0004359794, 0.00041899752, 0.00038528474, 0.00020868467, 0.00019699073, 0.00016958907, 0.00016317918, 0.00013824084, 0.0001173698, 0.00011058486, 0.0001104391, 9.966613e-05, 9.48758e-05, 9.4632895e-05, 9.462226e-05, 9.442583e-05, 9.381358e-05, 9.366714e-05, 9.307571e-05, 9.18009e-05, 9.161566e-05, 9.077908e-05, 9.030382e-05, 8.69291e-05, 7.945161e-05, 7.446028e-05, 7.440618e-05, 7.260096e-05, 6.924389e-05, 6.8528745e-05, 5.7651483e-05, 5.4544922e-05, 5.2486113e-05, 4.8693986e-05, 3.5310073e-05, 3.303049e-05, 3.0944462e-05, 3.0550833e-05, 2.9905887e-05, 2.9775207e-05, 2.4777699e-05];[2, 6, 6, 1, 6, 1, 0, 6, 0, 0, 0, 1, 2, 6, 1, 8, 2, 1, 8, 1, 4, 7, 7, 4, 5, 9, 9, 9, 9, 9, 1, 7, 9, 9, 7, 3, 4, 5, 3, 4, 8, 3, 5, 3, 8, 2, 5, 3, 3, 3]
